Date,Open,High,Low,Close,Adj Close,Volume
2016-01-18,776.219971,776.219971,776.219971,776.219971,776.219971,0
2016-01-19,782.429993,782.429993,782.429993,782.429993,782.429993,0
2016-01-20,769.130005,769.130005,769.130005,769.130005,769.130005,0
2016-01-21,767.900024,767.900024,767.900024,767.900024,767.900024,0
2016-01-22,777.070007,779.309998,770.359985,779.309998,779.309998,1199236200
2016-01-25,786.070007,786.070007,786.070007,786.070007,786.070007,0
2016-01-26,782.919983,782.919983,782.919983,782.919983,782.919983,0
2016-01-27,793.979980,793.979980,793.979980,793.979980,793.979980,0
2016-01-28,795.020020,795.020020,795.020020,795.020020,795.020020,0
2016-01-29,797.599976,801.109985,789.820007,799.989990,799.989990,1455762700
2016-02-01,803.030029,803.030029,803.030029,803.030029,803.030029,0
2016-02-02,793.450012,793.450012,793.450012,793.450012,793.450012,0
2016-02-03,796.809998,796.809998,796.809998,796.809998,796.809998,0
2016-02-04,813.750000,813.750000,813.750000,813.750000,813.750000,0
2016-02-05,815.909973,843.950012,815.760010,843.950012,843.950012,2099781900
2016-02-09,838.239990,838.239990,838.239990,838.239990,838.239990,0
2016-02-10,829.640015,829.640015,829.640015,829.640015,829.640015,0
2016-02-11,839.020020,839.020020,839.020020,839.020020,839.020020,0
2016-02-12,834.549988,837.679993,824.739990,825.340027,825.340027,1191550800
2016-02-15,831.059998,831.059998,831.059998,831.059998,831.059998,0
2016-02-16,831.119995,831.119995,831.119995,831.119995,831.119995,0
2016-02-17,835.530029,835.530029,835.530029,835.530029,835.530029,0
2016-02-18,838.789978,838.789978,838.789978,838.789978,838.789978,0
2016-02-19,830.280029,834.380005,817.289978,820.390015,820.390015,1681231200
2016-02-22,822.559998,822.559998,822.559998,822.559998,822.559998,0
2016-02-23,810.390015,810.390015,810.390015,810.390015,810.390015,0
2016-02-24,811.000000,811.000000,811.000000,811.000000,811.000000,0
2016-02-25,816.979980,817.570007,809.179993,811.289978,811.289978,0
2016-02-26,820.530029,829.049988,818.210022,828.179993,828.179993,1082703500
2016-02-29,834.739990,834.739990,834.739990,834.739990,834.739990,0
2016-03-01,837.140015,837.140015,837.140015,837.140015,837.140015,0
2016-03-02,848.349976,848.349976,848.349976,848.349976,848.349976,0
2016-03-03,849.570007,849.570007,849.570007,849.570007,849.570007,0
2016-03-04,849.679993,852.750000,837.710022,848.609985,848.609985,1200809500
2016-03-07,842.590027,842.590027,842.590027,842.590027,842.590027,0
2016-03-08,842.460022,844.940002,830.280029,838.559998,838.559998,1450509900
2016-03-10,834.309998,834.309998,834.309998,834.309998,834.309998,0
2016-03-11,832.099976,838.609985,830.140015,838.609985,838.609985,1363842400
2016-03-14,844.840027,852.169983,842.479980,852.140015,852.140015,1566834600
2016-03-15,852.960022,853.659973,844.099976,846.409973,846.409973,1502877900
2016-03-16,846.119995,849.070007,843.140015,849.070007,849.070007,1582759000
2016-03-17,854.429993,856.869995,849.650024,853.650024,853.650024,1546330800
2016-03-18,854.690002,857.690002,846.770020,852.099976,852.099976,2036901300
2016-03-21,848.539978,856.869995,848.510010,852.590027,852.590027,1206355700
2016-03-22,849.070007,851.590027,841.109985,845.630005,845.630005,1094272400
2016-03-23,844.159973,844.210022,838.159973,843.789978,843.789978,1192946900
2016-03-24,839.460022,843.140015,836.419983,838.559998,838.559998,1216233000
2016-03-28,834.150024,835.570007,824.890015,827.539978,827.539978,1084836200
2016-03-29,826.039978,829.950012,824.409973,829.320007,829.320007,1109908800
2016-03-30,833.219971,839.719971,830.750000,835.489990,835.489990,1738229000
2016-03-31,838.070007,841.229980,833.869995,840.349976,840.349976,1470057100
2016-04-01,839.859985,840.299988,834.770020,840.299988,840.299988,1032943000
2016-04-04,839.549988,845.630005,839.450012,842.960022,842.960022,1356630600
2016-04-05,842.630005,851.349976,841.419983,845.479980,845.479980,1172603200
2016-04-06,846.710022,849.409973,845.969971,845.969971,845.969971,931076200
2016-04-07,850.059998,852.059998,843.539978,845.530029,845.530029,1688621500
2016-04-08,838.729980,843.739990,836.159973,839.710022,839.710022,1781076900
2016-04-11,836.419983,838.859985,822.080017,826.320007,826.320007,1160196000
2016-04-12,826.669983,835.989990,823.799988,835.989990,835.989990,1103261200
2016-04-13,840.280029,842.349976,834.359985,839.460022,839.460022,1445986900
2016-04-14,844.200012,844.400024,831.559998,831.559998,831.559998,1239143800
2016-04-15,836.500000,836.890015,827.099976,834.609985,834.609985,1146953100
2016-04-18,831.900024,844.909973,829.520020,844.909973,844.909973,1326208700
2016-04-19,847.359985,849.409973,844.409973,847.640015,847.640015,1730026600
2016-04-20,846.239990,847.869995,841.190002,845.700012,845.700012,1500250400
2016-04-21,847.750000,852.059998,847.460022,850.580017,850.580017,1319861100
2016-04-22,849.510010,853.719971,845.390015,852.869995,852.869995,1025979400
2016-04-25,854.260010,854.260010,842.080017,845.650024,845.650024,1172851100
2016-04-26,842.520020,842.580017,826.700012,830.830017,830.830017,1396723700
2016-04-27,829.250000,835.289978,827.320007,835.289978,835.289978,985571300
2016-04-28,839.309998,842.200012,830.909973,834.409973,834.409973,1272161100
2016-04-29,832.179993,832.849976,827.739990,832.510010,832.510010,1271739700
2016-05-02,830.140015,831.590027,818.880005,826.619995,826.619995,925025000
2016-05-03,829.250000,831.900024,825.830017,827.190002,827.190002,1015499200
2016-05-04,826.299988,830.979980,818.080017,830.979980,830.979980,1218747100
2016-05-09,827.510010,828.849976,815.200012,815.200012,815.200012,1423702000
2016-05-10,815.260010,819.559998,811.580017,819.450012,819.450012,1342866800
2016-05-11,823.900024,830.159973,820.179993,826.719971,826.719971,1119898600
2016-05-12,825.679993,831.200012,824.580017,825.609985,825.609985,953085100
2016-05-13,825.090027,825.640015,812.909973,817.030029,817.030029,1038091200
2016-05-16,813.020020,813.750000,807.030029,809.130005,809.130005,1121559400
2016-05-17,810.510010,811.609985,805.840027,808.479980,808.479980,1057189000
2016-05-18,806.690002,811.679993,805.210022,809.820007,809.820007,1159145000
2016-05-19,809.599976,810.659973,800.059998,801.929993,801.929993,1356004600
2016-05-20,800.640015,807.770020,799.210022,805.150024,805.150024,1186530600
2016-05-23,805.849976,812.130005,805.849976,811.960022,811.960022,833666600
2016-05-24,810.599976,813.549988,806.349976,806.349976,806.349976,1272109700
2016-05-25,819.210022,819.210022,819.210022,819.210022,819.210022,0
2016-05-26,820.340027,821.219971,816.070007,820.859985,820.859985,1042141400
2016-05-27,820.340027,826.799988,818.929993,826.299988,826.299988,955104300
2016-05-30,827.359985,832.859985,826.820007,828.809998,828.809998,1023996900
2016-05-31,828.239990,828.679993,819.289978,820.010010,820.010010,1839526500
2016-06-01,821.250000,831.599976,820.859985,829.429993,829.429993,1138430500
2016-06-02,828.650024,833.369995,827.559998,827.559998,827.559998,1282770200
2016-06-03,830.570007,832.729980,827.760010,830.940002,830.940002,925260400
2016-06-06,833.080017,841.229980,832.359985,841.229980,841.229980,0
2016-06-07,844.250000,848.950012,844.030029,848.950012,848.950012,1547279900
2016-06-08,847.489990,849.849976,839.210022,844.789978,844.789978,1341812200
2016-06-09,844.030029,844.919983,834.929993,834.929993,834.929993,1425816100
2016-06-10,836.280029,837.570007,827.489990,827.489990,827.489990,868579600
2016-06-13,825.010010,825.700012,819.760010,819.760010,819.760010,690525200
2016-06-14,817.369995,825.190002,816.570007,823.039978,823.039978,813356400
2016-06-15,820.469971,821.270020,815.619995,820.159973,820.159973,1077163100
2016-06-16,821.260010,823.219971,817.559998,820.419983,820.419983,1257149700
2016-06-17,823.239990,825.750000,817.820007,824.580017,824.580017,1525759300
2016-06-20,828.200012,829.929993,822.229980,829.929993,829.929993,1161754500
2016-06-21,832.390015,835.479980,830.359985,832.789978,832.789978,1739850500
2016-06-22,832.330017,836.630005,832.330017,835.929993,835.929993,1690709000
2016-06-23,835.919983,836.559998,826.909973,831.000000,831.000000,1204739600
2016-06-24,831.929993,833.719971,807.880005,824.619995,824.619995,1627698600
2016-06-27,817.020020,825.919983,815.700012,822.989990,822.989990,1135248800
2016-06-28,823.010010,836.419983,822.929993,833.849976,833.849976,1707515000
2016-06-29,839.780029,855.679993,839.780029,855.679993,855.679993,1665632200
2016-06-30,860.609985,865.159973,857.890015,860.719971,860.719971,1664462200
2016-07-01,863.450012,865.070007,850.299988,850.520020,850.520020,1027009700
2016-07-11,862.890015,875.169983,861.909973,872.250000,872.250000,1897339000
2016-07-12,878.020020,883.280029,871.469971,877.169983,877.169983,1756471400
2016-07-13,880.520020,885.710022,875.770020,885.710022,885.710022,1656486400
2016-07-14,883.650024,884.409973,871.849976,872.219971,872.219971,1519476300
2016-07-15,873.890015,880.760010,873.080017,877.489990,877.489990,1333187900
2016-07-18,876.919983,881.440002,872.390015,880.570007,880.570007,1494216400
2016-07-19,881.909973,895.320007,881.719971,891.049988,891.049988,1742063400
2016-07-20,894.229980,905.849976,894.229980,905.849976,905.849976,1294847700
2016-07-21,906.710022,909.179993,898.859985,898.859985,898.859985,1568614000
2016-07-22,898.409973,898.489990,889.640015,894.630005,894.630005,1093471300
2016-07-25,895.669983,901.119995,894.780029,900.150024,900.150024,1027743600
2016-07-26,899.510010,903.760010,896.320007,902.200012,902.200012,1092925700
2016-07-27,907.429993,917.799988,907.429993,910.780029,910.780029,1659854500
2016-07-28,911.809998,914.000000,905.280029,913.710022,913.710022,0
2016-07-29,914.130005,921.169983,892.840027,892.840027,892.840027,1574356900
2016-08-01,908.950012,928.030029,908.780029,926.099976,926.099976,1699424900
2016-08-02,924.929993,929.280029,923.840027,926.909973,926.909973,1473025300
2016-08-03,925.469971,926.849976,916.000000,920.729980,920.729980,1327178100
2016-08-04,924.020020,927.349976,920.869995,924.789978,924.789978,1392481700
2016-08-05,926.349976,934.690002,926.010010,932.190002,932.190002,1772277300
2016-08-08,935.820007,940.770020,933.330017,940.770020,940.770020,1469375500
2016-08-09,941.000000,944.219971,933.390015,936.330017,936.330017,1723605600
2016-08-10,936.200012,938.690002,927.200012,931.190002,931.190002,1825266400
2016-08-11,934.739990,937.710022,923.960022,929.140015,929.140015,1909609900
2016-08-12,932.590027,935.349976,919.479980,921.520020,921.520020,1384407800
2016-08-15,924.739990,925.640015,907.530029,912.059998,912.059998,2357827800
2016-08-16,917.419983,925.099976,916.530029,922.919983,922.919983,1597775300
2016-08-18,926.919983,942.440002,926.400024,942.440002,942.440002,2141732700
2016-08-19,944.090027,944.609985,931.409973,931.409973,931.409973,1847772200
2016-08-22,933.880005,935.400024,927.359985,933.950012,933.950012,1357809500
2016-08-23,935.669983,936.559998,918.419983,932.239990,932.239990,2032053500
2016-08-24,929.640015,932.650024,925.460022,929.020020,929.020020,1597896300
2016-08-25,931.530029,941.309998,931.179993,941.309998,941.309998,1803067500
2016-08-26,941.299988,941.380005,933.299988,937.590027,937.590027,1592437900
2016-08-29,934.150024,934.260010,918.099976,923.989990,923.989990,1703121000
2016-08-30,923.440002,927.140015,917.789978,922.960022,922.960022,1909137000
2016-08-31,921.159973,929.700012,920.669983,924.960022,924.960022,2135413700
2016-09-01,920.549988,922.729980,912.549988,915.770020,915.770020,1712543200
2016-09-02,913.020020,920.909973,912.520020,919.340027,919.340027,1367854100
2016-09-05,925.650024,928.309998,918.989990,920.140015,920.140015,1637751100
2016-09-06,921.659973,926.200012,918.159973,926.200012,926.200012,1803317800
2016-09-07,928.739990,930.159973,922.229980,927.890015,927.890015,1629536500
2016-09-08,928.320007,928.369995,923.750000,924.859985,924.859985,1712152100
2016-09-09,920.909973,921.549988,906.479980,906.479980,906.479980,1685339200
2016-09-13,902.510010,904.159973,895.000000,895.479980,895.479980,2066885600
2016-09-14,888.659973,888.659973,879.590027,881.380005,881.380005,2789113600
2016-09-15,885.070007,908.669983,883.599976,907.429993,907.429993,2499552900
2016-09-16,912.849976,915.679993,904.140015,907.590027,907.590027,2539858300
2016-09-19,912.960022,922.520020,912.130005,919.210022,919.210022,1737926100
2016-09-20,919.580017,921.690002,913.940002,915.719971,915.719971,2025000600
2016-09-21,914.059998,923.479980,908.479980,921.340027,921.340027,2568999700
2016-09-22,931.340027,936.200012,928.010010,930.580017,930.580017,2368369200
2016-09-23,929.429993,933.369995,924.530029,933.369995,933.369995,2374657900
2016-09-26,929.909973,930.080017,921.109985,924.849976,924.849976,1965664500
2016-09-27,920.929993,940.640015,911.090027,940.640015,940.640015,2783537900
2016-09-28,933.369995,942.150024,931.070007,939.859985,939.859985,2790491800
2016-09-29,944.260010,948.739990,939.690002,939.690002,939.690002,3121011600
2016-09-30,934.760010,941.109985,922.200012,922.200012,922.200012,2882144600
2016-10-03,932.039978,943.820007,932.039978,943.820007,943.820007,2311943400
2016-10-04,946.770020,947.789978,942.780029,946.530029,946.530029,2466212900
2016-10-05,942.919983,943.770020,931.619995,935.609985,935.609985,2999946000
2016-10-06,937.580017,941.400024,930.229980,933.750000,933.750000,3156923700
2016-10-07,932.369995,933.229980,922.340027,924.820007,924.820007,2297493300
2016-10-10,923.270020,928.440002,917.659973,919.369995,919.369995,2000657000
2016-10-11,922.359985,924.710022,916.159973,924.640015,924.640015,2874499500
2016-10-12,920.190002,924.429993,917.210022,920.200012,920.200012,2850087400
2016-10-13,921.109985,924.609985,916.130005,917.270020,917.270020,2637109000
2016-10-14,916.849976,933.179993,914.809998,931.429993,931.429993,3184106700
2016-10-17,929.179993,935.640015,927.590027,933.250000,933.250000,2613198600
2016-10-18,936.869995,940.909973,936.409973,936.599976,936.599976,2951933500
2016-10-19,938.169983,939.280029,930.000000,931.270020,931.270020,3138973800
2016-10-20,931.400024,934.080017,928.640015,929.820007,929.820007,3218668600
2016-10-21,930.710022,932.179993,927.929993,930.460022,930.460022,2655144200
2016-10-24,932.030029,934.739990,929.929993,929.929993,929.929993,2590216400
2016-10-25,931.219971,932.849976,924.869995,924.869995,924.869995,1940792200
2016-10-26,922.320007,925.049988,920.789978,922.690002,922.690002,2090774000
2016-10-27,924.210022,927.950012,923.510010,927.530029,927.530029,2682831500
2016-10-28,926.940002,929.469971,925.190002,926.419983,926.419983,2546500200
2016-10-31,927.260010,930.169983,924.880005,927.099976,927.099976,2169781700
2016-11-01,929.169983,930.500000,925.570007,925.570007,925.570007,2319275200
2016-11-02,925.320007,927.559998,922.150024,924.820007,924.820007,2658844000
2016-11-03,922.409973,923.219971,907.340027,907.340027,907.340027,2767927100
2016-11-04,902.619995,913.460022,901.210022,913.460022,913.460022,2503023600
2016-11-07,917.419983,917.419983,917.419983,917.419983,917.419983,0
2016-11-08,934.849976,934.849976,934.849976,934.849976,934.849976,0
2016-11-09,921.450012,921.450012,921.450012,921.450012,921.450012,0
2016-11-10,926.219971,926.219971,926.219971,926.219971,926.219971,0
2016-11-11,908.659973,908.679993,878.309998,878.309998,878.309998,4080952100
2016-11-14,854.919983,854.919983,854.919983,854.919983,854.919983,0
2016-11-15,849.070007,849.070007,849.070007,849.070007,849.070007,0
2016-11-16,870.049988,870.049988,870.049988,870.049988,870.049988,0
2016-11-17,870.710022,870.710022,870.710022,870.710022,870.710022,0
2016-11-18,871.229980,871.570007,859.570007,867.559998,867.559998,2231076000
2016-11-21,862.039978,862.039978,862.039978,862.039978,862.039978,0
2016-11-22,870.909973,870.909973,870.909973,870.909973,870.909973,0
2016-11-23,873.219971,873.219971,873.219971,873.219971,873.219971,0
2016-11-24,864.960022,868.710022,849.979980,851.489990,851.489990,0
2016-11-25,848.840027,855.419983,848.729980,853.840027,853.840027,2566205900
2016-11-28,852.239990,852.239990,852.239990,852.239990,852.239990,0
2016-11-29,856.109985,856.109985,856.109985,856.109985,856.109985,0
2016-11-30,857.250000,857.250000,857.250000,857.250000,857.250000,0
2016-12-01,869.690002,869.690002,869.690002,869.690002,869.690002,0
2016-12-02,872.000000,881.469971,870.359985,880.570007,880.570007,2534792200
2016-12-05,885.179993,885.179993,885.179993,885.179993,885.179993,0
2016-12-06,884.280029,884.280029,884.280029,884.280029,884.280029,0
2016-12-07,881.289978,881.289978,881.289978,881.289978,881.289978,0
2016-12-08,889.669983,889.669983,889.669983,889.669983,889.669983,0
2016-12-09,888.109985,890.309998,885.299988,890.309998,890.309998,2082772600
2016-12-13,889.770020,889.770020,889.770020,889.770020,889.770020,0
2016-12-14,882.739990,882.739990,882.739990,882.739990,882.739990,0
2016-12-15,880.690002,880.690002,880.690002,880.690002,880.690002,0
2016-12-16,882.140015,882.609985,873.679993,873.679993,873.679993,2587551400
2016-12-19,865.059998,865.059998,865.059998,865.059998,865.059998,0
2016-12-20,858.489990,858.489990,858.489990,858.489990,858.489990,0
2016-12-21,847.130005,847.130005,847.130005,847.130005,847.130005,0
2016-12-22,833.429993,833.429993,833.429993,833.429993,833.429993,0
2016-12-23,831.770020,838.909973,828.500000,828.750000,828.750000,2313093100
2016-12-27,845.679993,845.679993,845.679993,845.679993,845.679993,0
2016-12-28,867.549988,867.549988,867.549988,867.549988,867.549988,0
2016-12-29,887.549988,887.549988,887.549988,887.549988,887.549988,0
2016-12-30,888.760010,894.849976,884.619995,884.619995,884.619995,2710761400
2017-01-02,null,null,null,null,null,null
2017-01-03,883.250000,883.250000,883.250000,883.250000,883.250000,0
2017-01-04,892.500000,892.500000,892.500000,892.500000,892.500000,0
2017-01-05,897.479980,897.479980,897.479980,897.479980,897.479980,0
2017-01-06,896.530029,902.260010,895.070007,900.099976,900.099976,1874017800
2017-01-09,892.130005,892.130005,892.130005,892.130005,892.130005,0
2017-01-10,892.599976,892.599976,892.599976,892.599976,892.599976,0
2017-01-11,888.809998,888.809998,888.809998,888.809998,888.809998,0
2017-01-12,885.219971,885.219971,885.219971,885.219971,885.219971,0
2017-01-13,886.809998,889.309998,882.520020,882.520020,882.520020,2606244300
2017-01-16,879.530029,879.530029,879.530029,879.530029,879.530029,0
2017-01-17,878.900024,878.900024,878.900024,878.900024,878.900024,0
2017-01-18,885.280029,885.280029,885.280029,885.280029,885.280029,0
2017-01-19,886.479980,886.479980,886.479980,886.479980,886.479980,0
2017-01-20,884.349976,884.869995,873.070007,875.510010,875.510010,2333203900
2017-01-23,875.859985,875.859985,875.859985,875.859985,875.859985,0
2017-01-24,884.169983,884.169983,884.169983,884.169983,884.169983,0
2017-01-25,884.309998,884.309998,884.309998,884.309998,884.309998,0
2017-01-26,889.219971,889.219971,889.219971,889.219971,889.219971,0
2017-01-27,886.010010,889.929993,883.760010,886.619995,886.619995,1807704500
2017-01-30,882.739990,882.739990,882.739990,882.739990,882.739990,0
2017-01-31,877.349976,877.349976,877.349976,877.349976,877.349976,0
2017-02-01,886.250000,886.250000,886.250000,886.250000,886.250000,0
2017-02-02,891.039978,891.039978,891.039978,891.039978,891.039978,0
2017-02-03,891.429993,893.299988,890.330017,893.299988,893.299988,2808213200
2017-02-06,899.479980,899.479980,899.479980,899.479980,899.479980,0
2017-02-07,896.640015,896.640015,896.640015,896.640015,896.640015,0
2017-02-08,893.890015,893.890015,893.890015,893.890015,893.890015,0
2017-02-09,894.450012,894.450012,894.450012,894.450012,894.450012,0
2017-02-10,896.169983,900.130005,893.890015,893.890015,893.890015,4039008700
2017-02-13,900.719971,900.719971,900.719971,900.719971,900.719971,0
2017-02-14,898.969971,899.409973,892.010010,893.719971,893.719971,3079731900
2017-02-15,null,null,null,null,null,null
2017-02-16,894.400024,894.400024,894.400024,894.400024,894.400024,0
2017-02-17,891.609985,892.380005,885.869995,887.400024,887.400024,3065179000
2017-02-20,888.200012,888.200012,888.200012,888.200012,888.200012,0
2017-02-21,886.340027,886.340027,886.340027,886.340027,886.340027,0
2017-02-22,891.780029,891.780029,891.780029,891.780029,891.780029,0
2017-02-23,893.109985,893.109985,893.109985,893.109985,893.109985,0
2017-02-24,892.679993,897.809998,892.150024,895.859985,895.859985,3010928500
2017-02-27,893.760010,893.760010,893.760010,893.760010,893.760010,0
2017-02-28,892.700012,892.700012,892.700012,892.700012,892.700012,0
2017-03-01,887.900024,887.900024,887.900024,887.900024,887.900024,0
2017-03-02,898.130005,898.130005,898.130005,898.130005,898.130005,0
2017-03-03,896.700012,899.059998,892.789978,894.119995,894.119995,4077922500
2017-03-06,898.380005,898.380005,898.380005,898.380005,898.380005,0
2017-03-07,896.619995,896.619995,896.619995,896.619995,896.619995,0
2017-03-08,893.969971,893.969971,893.969971,893.969971,893.969971,0
2017-03-09,896.299988,896.299988,896.299988,896.299988,896.299988,0
2017-03-10,899.440002,899.590027,888.719971,893.359985,893.359985,3781741200
2017-03-13,892.989990,896.289978,891.119995,896.289978,896.289978,2685425800
2017-03-14,897.940002,904.340027,896.989990,900.270020,900.270020,3474698300
2017-03-15,900.799988,903.059998,896.890015,898.429993,898.429993,3706682200
2017-03-16,905.840027,918.080017,905.099976,918.080017,918.080017,3968553100
2017-03-17,923.500000,927.590027,914.179993,922.900024,922.900024,3576649900
2017-03-20,925.900024,929.150024,916.219971,921.330017,921.330017,3721849200
2017-03-21,923.099976,925.450012,919.109985,922.369995,922.369995,2866209000
2017-03-22,914.750000,921.570007,910.299988,921.570007,921.570007,4730823600
2017-03-23,922.960022,930.010010,921.169983,926.400024,926.400024,4089170000
2017-03-24,926.869995,929.570007,922.419983,926.330017,926.330017,3306355300
2017-03-27,924.020020,925.349976,917.559998,919.750000,919.750000,2877942000
2017-03-29,922.659973,931.719971,922.659973,929.989990,929.989990,4385962100
2017-03-30,929.530029,929.530029,929.530029,929.530029,929.530029,0
2017-03-31,928.669983,931.770020,921.530029,921.530029,921.530029,3021766700
2017-04-03,925.349976,933.239990,924.700012,931.000000,931.000000,4518098800
2017-04-04,932.219971,942.349976,931.059998,940.869995,940.869995,2734961500
2017-04-05,944.929993,945.099976,937.539978,943.809998,943.809998,2593352300
2017-04-06,941.630005,944.960022,937.169983,944.960022,944.960022,2771452800
2017-04-07,943.390015,943.840027,936.859985,937.239990,937.239990,2510199300
2017-04-10,939.539978,941.890015,930.960022,934.479980,934.479980,2512093400
2017-04-11,935.390015,936.929993,929.090027,929.419983,929.419983,3428041700
2017-04-12,930.940002,933.820007,930.020020,933.559998,933.559998,2845168500
2017-04-13,937.090027,937.469971,925.900024,926.280029,926.280029,2788017300
2017-04-17,928.309998,930.039978,916.849976,916.849976,916.849976,2562214800
2017-04-18,921.919983,927.580017,921.719971,924.000000,924.000000,2500973100
2017-04-19,null,null,null,null,null,null
2017-04-20,924.840027,926.140015,921.659973,922.710022,922.710022,2296154800
2017-04-21,924.000000,938.179993,923.770020,938.179993,938.179993,3049445000
2017-04-25,944.809998,945.729980,935.539978,941.080017,941.080017,2401441900
2017-04-26,942.659973,950.750000,939.929993,950.750000,950.750000,2235636100
2017-04-27,946.159973,948.950012,943.070007,946.090027,946.090027,3068809300
2017-04-28,948.119995,949.799988,940.760010,940.760010,940.760010,2115611900
2017-05-02,945.419983,946.739990,940.789978,940.789978,940.789978,2252319600
2017-05-03,942.239990,943.070007,936.549988,936.549988,936.549988,2502116100
2017-05-04,938.739990,942.979980,937.320007,942.979980,942.979980,2626611900
2017-05-05,941.890015,948.570007,940.840027,945.969971,945.969971,3307480200
2017-05-08,949.969971,955.210022,947.030029,948.969971,948.969971,2935622500
2017-05-09,954.590027,958.250000,946.190002,946.830017,946.830017,1344600300
2017-05-10,947.059998,950.669983,937.609985,941.940002,941.940002,2393591300
2017-05-12,948.869995,951.919983,945.309998,946.729980,946.729980,2533651200
2017-05-15,950.390015,952.460022,944.400024,952.460022,952.460022,1830449800
2017-05-16,952.820007,953.489990,942.159973,942.159973,942.159973,2143740800
2017-05-17,945.799988,945.940002,933.619995,934.349976,934.349976,2146128200
2017-05-18,928.059998,941.450012,925.739990,941.450012,941.450012,1851675600
2017-05-19,940.969971,981.059998,936.859985,970.400024,970.400024,2239440800
2017-05-22,981.780029,989.030029,959.390015,960.840027,960.840027,2329309200
2017-05-23,966.169983,967.130005,951.030029,959.210022,959.210022,1586207000
2017-05-24,946.080017,953.239990,945.140015,953.239990,953.239990,1600451100
2017-05-26,955.729980,958.650024,952.099976,954.479980,954.479980,2531441300
2017-05-29,957.500000,957.900024,951.580017,953.820007,953.820007,1578899700
2017-05-30,950.909973,957.140015,949.510010,949.510010,949.510010,1877687200
2017-05-31,950.619995,957.700012,950.619995,957.700012,957.700012,3512779600
2017-06-01,null,null,null,null,null,null
2017-06-02,960.530029,961.440002,956.570007,961.409973,961.409973,2128308400
2017-06-05,962.780029,966.679993,959.960022,964.070007,964.070007,1263879300
2017-06-06,962.849976,965.289978,954.599976,956.210022,956.210022,1902848700
2017-06-07,958.500000,961.570007,957.010010,959.260010,959.260010,1186660800
2017-06-08,959.679993,961.119995,956.440002,956.440002,956.440002,1599573700
2017-06-09,955.520020,956.919983,949.140015,950.479980,950.479980,1411818300
2017-06-12,948.770020,959.159973,948.770020,953.630005,953.630005,1032322700
2017-06-13,954.510010,959.359985,954.239990,957.880005,957.880005,1652811100
2017-06-14,957.979980,974.179993,957.940002,974.179993,974.179993,1608576300
2017-06-15,970.000000,973.469971,968.650024,970.159973,970.159973,886982400
2017-06-16,968.119995,972.909973,958.469971,960.669983,960.669983,1746014800
